term_str,n,p,stop,n_pos,max_pos,max_pos_group,dfidf
discrimination,392,0.00010230395287337093,0,1,NN,NN,85.19922088829895
audit,730,0.0001905150142794918,0,1,NN,NN,85.19922088829895
empower,53,1.3831911995634335e-05,0,1,NN,NN,85.1698026646032
intelligence,123,3.2100475008736285e-05,0,1,NN,NN,85.1698026646032
seeks,51,1.3309953052402851e-05,0,1,NN,NN,85.1698026646032
mayor,176,4.593238700437062e-05,0,1,NN,NN,85.1698026646032
experts,61,1.5919747768560272e-05,0,1,NNS,NN,85.1698026646032
punish,60,1.565876829694453e-05,0,1,NN,NN,85.1698026646032
polling,265,6.915955997817168e-05,0,1,NN,NN,85.1698026646032
convoked,83,2.16612961441066e-05,0,1,NNS,NN,85.1698026646032
elements,80,2.0878357729259374e-05,0,1,NNS,NN,85.1698026646032
judgement,151,3.940790021397707e-05,0,1,NN,NN,85.1698026646032
north,226,5.898136058515773e-05,0,1,NN,NN,85.1698026646032
panel,139,3.6276146554588164e-05,0,1,NN,NN,85.1698026646032
generality,75,1.9573460371180665e-05,0,1,NN,NN,85.1698026646032
abilities,50,1.3048973580787108e-05,0,1,NNS,NN,85.1698026646032
equipment,54,1.4092891467250078e-05,0,1,NN,NN,85.1698026646032
word,69,1.8007583541486212e-05,0,1,NN,NN,85.1698026646032
kinds,46,1.200505569432414e-05,0,1,NNS,NN,85.1698026646032
shares,93,2.4271090860264023e-05,0,1,NNS,NN,85.1698026646032
sixth,83,2.16612961441066e-05,0,1,NNS,NN,85.1698026646032
possibility,56,1.4614850410481563e-05,0,1,NN,NN,85.1698026646032
royal,366,9.551848661136164e-05,0,1,NN,NN,85.1698026646032
trials,60,1.565876829694453e-05,0,1,NNS,NN,85.1698026646032
credits,89,2.3227172973801054e-05,0,1,NNS,NN,85.1698026646032
commonwealth,514,0.00013414344841049147,0,1,NN,NN,85.1698026646032
inclusion,89,2.3227172973801054e-05,0,1,NN,NN,85.1698026646032
occupy,71,1.8529542484717695e-05,0,1,NN,NN,85.1698026646032
loyal,74,1.931248089956492e-05,0,1,NN,NN,85.1698026646032
relinquishment,41,1.0700158336245429e-05,0,1,NN,NN,85.1698026646032
cessation,69,1.8007583541486212e-05,0,1,NN,NN,85.1698026646032
circulation,55,1.435387093886582e-05,0,1,NN,NN,85.1698026646032
promotions,49,1.2787994109171367e-05,0,1,NNS,NN,85.1698026646032
offenses,137,3.575418761135668e-05,0,1,NNS,NN,85.1698026646032
border,141,3.679810549781965e-05,0,1,NN,NN,85.1698026646032
clauses,178,4.645434594760211e-05,0,1,NNS,NN,85.1698026646032
disposition,65,1.6963665655023242e-05,0,1,NN,NN,85.1698026646032
location,51,1.3309953052402851e-05,0,1,NN,NN,85.1698026646032
maintains,46,1.200505569432414e-05,0,1,NNS,NN,85.1698026646032
fire,85,2.2183255087338084e-05,0,1,NN,NN,85.1698026646032
sport,53,1.3831911995634335e-05,0,1,NN,NN,85.1698026646032
honors,45,1.1744076222708398e-05,0,1,NNS,NN,85.1698026646032
population,572,0.00014928025776420452,0,1,NN,NN,84.48480116910707
issues,529,0.00013805814048472762,0,1,NNS,NN,84.48480116910707
payment,774,0.00020199811103058444,0,1,NN,NN,84.48480116910707
currency,186,4.854218172052805e-05,0,1,NN,NN,84.48480116910707
draft,961,0.00025080127222272823,0,1,NN,NN,84.48480116910707
whenever,474,0.0001237042695458618,0,1,NN,NN,84.48480116910707
investigation,591,0.00015423886772490363,0,1,NN,NN,84.48480116910707
cast,437,0.00011404802909607934,0,1,NN,NN,84.48480116910707
ratifies,37,9.65624044978246e-06,0,1,NNS,NN,84.08607629101769
fourths,68,1.774660406987047e-05,0,1,NNS,NN,84.08607629101769
escape,35,9.134281506550976e-06,0,1,NN,NN,84.08607629101769
constitutions,66,1.7224645126638985e-05,0,1,NNS,NN,84.08607629101769
incompatibility,72,1.8790521956333438e-05,0,1,NN,NN,84.08607629101769
offender,68,1.774660406987047e-05,0,1,NN,NN,84.08607629101769
seventh,76,1.9834439842796405e-05,0,1,NN,NN,84.08607629101769
project,75,1.9573460371180665e-05,0,1,NN,NN,84.08607629101769
audits,45,1.1744076222708398e-05,0,1,NNS,NN,84.08607629101769
reveal,52,1.3570932524018593e-05,0,1,NN,NN,84.08607629101769
difference,52,1.3570932524018593e-05,0,1,NN,NN,84.08607629101769
recovery,67,1.7485624598254725e-05,0,1,NN,NN,84.08607629101769
fix,84,2.1922275615722344e-05,0,1,NN,NN,84.08607629101769
chiefs,226,5.898136058515773e-05,0,1,NNS,NN,84.08607629101769
zones,89,2.3227172973801054e-05,0,1,NNS,NN,84.08607629101769
renunciation,63,1.6441706711791756e-05,0,1,NN,NN,84.08607629101769
demonstrate,49,1.2787994109171367e-05,0,1,NN,NN,84.08607629101769
authorises,106,2.766382399126867e-05,0,1,NNS,NN,84.08607629101769
rivers,82,2.1400316672490858e-05,0,1,NNS,NN,84.08607629101769
handicapped,56,1.4614850410481563e-05,0,1,NNS,NN,84.08607629101769
airspace,39,1.0178199393013946e-05,0,1,NN,NN,84.08607629101769
seniority,73,1.9051501427949178e-05,0,1,NN,NN,84.08607629101769
endeavour,83,2.16612961441066e-05,0,1,NN,NN,84.08607629101769
guilt,46,1.200505569432414e-05,0,1,NN,NN,84.08607629101769
imperative,41,1.0700158336245429e-05,0,1,NN,NN,84.08607629101769
utilisation,63,1.6441706711791756e-05,0,1,NN,NN,84.08607629101769
sites,62,1.6180727240176016e-05,0,1,NNS,NN,84.08607629101769
copies,109,2.84467624061159e-05,0,1,NNS,NN,84.08607629101769
modalities,184,4.802022277729656e-05,0,1,NNS,NN,84.08607629101769
marriage,352,9.186477400874124e-05,0,1,NN,NN,83.75805057293624
attend,396,0.0001033478707598339,0,1,NN,NN,83.75805057293624
relation,2231,0.0005822452011747208,0,1,NN,NN,83.75805057293624
extend,357,9.316967136681995e-05,0,1,NN,NN,83.75805057293624
cease,733,0.00019129795269433902,0,1,NN,NN,83.75805057293624
enforcement,392,0.00010230395287337093,0,1,NN,NN,83.75805057293624
swear,403,0.0001051747270611441,0,1,NN,NN,83.75805057293624
forty,394,0.00010282591181660241,0,1,NN,NN,83.75805057293624
charges,423,0.00011039431649345894,0,1,NNS,NN,83.0190736012563
guarantees,783,0.00020434692627512612,0,1,NNS,NN,83.0190736012563
becomes,554,0.00014458262727512117,0,1,NNS,NN,83.0190736012563
division,777,0.00020278104944543166,0,1,NN,NN,83.0190736012563
parliament,10516,0.0027444601235111447,0,1,NN,NN,83.0190736012563
express,287,7.4901108353718e-05,0,1,NN,NN,83.0190736012563
virtue,1162,0.0003032581460174924,0,1,NN,NN,83.0190736012563
expiration,811,0.0002116543514803669,0,1,NN,NN,83.0190736012563
individuals,472,0.0001231823106026303,0,1,NNS,NN,83.0190736012563
wages,75,1.9573460371180665e-05,0,1,NNS,NN,82.95862519257858
anti,120,3.131753659388906e-05,0,1,NN,NN,82.95862519257858
inquire,105,2.740284451965293e-05,0,1,NN,NN,82.95862519257858
aliens,65,1.6963665655023242e-05,0,1,NNS,NN,82.95862519257858
securities,65,1.6963665655023242e-05,0,1,NNS,NN,82.95862519257858
loses,50,1.3048973580787108e-05,0,1,NNS,NN,82.95862519257858
wage,73,1.9051501427949178e-05,0,1,NN,NN,82.95862519257858
male,162,4.2278674401750235e-05,0,1,NN,NN,82.95862519257858
reciprocity,47,1.2266035165939882e-05,0,1,NN,NN,82.95862519257858
conciliation,41,1.0700158336245429e-05,0,1,NN,NN,82.95862519257858
identification,51,1.3309953052402851e-05,0,1,NN,NN,82.95862519257858
liquidation,54,1.4092891467250078e-05,0,1,NN,NN,82.95862519257858
majesty,714,0.0001863393427336399,0,1,NN,NN,82.95862519257858
roll,295,7.698894412664395e-05,0,1,NN,NN,82.95862519257858
category,86,2.2444234558953827e-05,0,1,NN,NN,82.95862519257858
invite,56,1.4614850410481563e-05,0,1,NN,NN,82.95862519257858
import,53,1.3831911995634335e-05,0,1,NN,NN,82.95862519257858
revise,60,1.565876829694453e-05,0,1,NN,NN,82.95862519257858
infrastructure,75,1.9573460371180665e-05,0,1,NN,NN,82.95862519257858
retrospective,59,1.539778882532879e-05,0,1,NN,NN,82.95862519257858
goal,61,1.5919747768560272e-05,0,1,NN,NN,82.95862519257858
ad,73,1.9051501427949178e-05,0,1,NN,NN,82.95862519257858
interior,91,2.3749131917032537e-05,0,1,NN,NN,82.95862519257858
indictment,80,2.0878357729259374e-05,0,1,NN,NN,82.95862519257858
conference,133,3.471026972489371e-05,0,1,NN,NN,82.95862519257858
remainder,65,1.6963665655023242e-05,0,1,NN,NN,82.95862519257858
hisher,483,0.00012605308479040348,0,1,NN,NN,82.95862519257858
registry,163,4.2539653873365975e-05,0,1,NN,NN,82.95862519257858
fishing,63,1.6441706711791756e-05,0,1,NN,NN,82.95862519257858
pursuit,38,9.917219921398202e-06,0,1,NN,NN,82.95862519257858
mobilization,42,1.0961137807861172e-05,0,1,NN,NN,82.95862519257858
prorogation,51,1.3309953052402851e-05,0,1,NN,NN,82.95862519257858
participates,40,1.0439178864629687e-05,0,1,NNS,NN,82.95862519257858
directive,104,2.7141865048037186e-05,0,1,NN,NN,82.95862519257858
mortgage,33,8.612322563319493e-06,0,1,NN,NN,82.95862519257858
south,387,0.00010099905551529222,0,1,NN,NN,82.95862519257858
sought,64,1.67026861834075e-05,0,1,NN,NN,82.95862519257858
merits,59,1.539778882532879e-05,0,1,NNS,NN,82.95862519257858
effort,39,1.0178199393013946e-05,0,1,NN,NN,82.95862519257858
mutiny,40,1.0439178864629687e-05,0,1,NN,NN,82.95862519257858
productivity,51,1.3309953052402851e-05,0,1,NN,NN,82.95862519257858
blue,54,1.4092891467250078e-05,0,1,NN,NN,82.95862519257858
federation,1348,0.00035180032773802046,0,1,NN,NN,82.95862519257858
decreed,77,2.0095419314412148e-05,0,1,NN,NN,82.95862519257858
solemn,49,1.2787994109171367e-05,0,1,NN,NN,82.95862519257858
sense,68,1.774660406987047e-05,0,1,NN,NN,82.95862519257858
entry,494,0.00012892385897817665,0,1,NN,NN,82.26797299914743
benefits,846,0.00022078863298691787,0,1,NNS,NN,82.26797299914743
group,551,0.00014379968886027393,0,1,NN,NN,82.26797299914743
suspend,355,9.264771242358847e-05,0,1,NN,NN,82.26797299914743
judgment,831,0.00021687394091268175,0,1,NN,NN,82.26797299914743
finance,762,0.00019886635737119553,0,1,NN,NN,82.26797299914743
fines,61,1.5919747768560272e-05,0,1,NNS,NN,81.78608253331737
prove,49,1.2787994109171367e-05,0,1,NN,NN,81.78608253331737
ideals,42,1.0961137807861172e-05,0,1,NNS,NN,81.78608253331737
liberation,80,2.0878357729259374e-05,0,1,NN,NN,81.78608253331737
guard,59,1.539778882532879e-05,0,1,NN,NN,81.78608253331737
la,100,2.6097947161574216e-05,0,1,NN,NN,81.78608253331737
waste,53,1.3831911995634335e-05,0,1,NN,NN,81.78608253331737
color,42,1.0961137807861172e-05,0,1,NN,NN,81.78608253331737
proviso,90,2.3488152445416797e-05,0,1,NN,NN,81.78608253331737
herein,74,1.931248089956492e-05,0,1,NN,NN,81.78608253331737
authors,46,1.200505569432414e-05,0,1,NNS,NN,81.78608253331737
villages,67,1.7485624598254725e-05,0,1,NNS,NN,81.78608253331737
correction,54,1.4092891467250078e-05,0,1,NN,NN,81.78608253331737
diverse,53,1.3831911995634335e-05,0,1,NN,NN,81.78608253331737
pollution,49,1.2787994109171367e-05,0,1,NN,NN,81.78608253331737
incident,38,9.917219921398202e-06,0,1,NN,NN,81.78608253331737
injustice,66,1.7224645126638985e-05,0,1,NN,NN,81.78608253331737
advises,77,2.0095419314412148e-05,0,1,NNS,NN,81.78608253331737
whoever,91,2.3749131917032537e-05,0,1,NN,NN,81.78608253331737
promise,103,2.6880885576421443e-05,0,1,NN,NN,81.78608253331737
descent,98,2.5575988218342733e-05,0,1,NN,NN,81.78608253331737
decent,45,1.1744076222708398e-05,0,1,NN,NN,81.78608253331737
recommends,105,2.740284451965293e-05,0,1,NNS,NN,81.78608253331737
developed,45,1.1744076222708398e-05,0,1,NN,NN,81.78608253331737
prescription,43,1.1222117279476914e-05,0,1,NN,NN,81.78608253331737
reconciliation,66,1.7224645126638985e-05,0,1,NN,NN,81.78608253331737
risk,102,2.6619906104805703e-05,0,1,NN,NN,81.78608253331737
understood,106,2.766382399126867e-05,0,1,NN,NN,81.78608253331737
disagreement,52,1.3570932524018593e-05,0,1,NN,NN,81.78608253331737
concurrent,88,2.296619350218531e-05,0,1,NN,NN,81.78608253331737
centers,114,2.975165976419461e-05,0,1,NNS,NN,81.78608253331737
undertakings,63,1.6441706711791756e-05,0,1,NNS,NN,81.78608253331737
riot,33,8.612322563319493e-06,0,1,NN,NN,81.78608253331737
prosecute,40,1.0439178864629687e-05,0,1,NN,NN,81.78608253331737
portion,66,1.7224645126638985e-05,0,1,NN,NN,81.78608253331737
stands,65,1.6963665655023242e-05,0,1,NNS,NN,81.78608253331737
reporting,49,1.2787994109171367e-05,0,1,NN,NN,81.78608253331737
assets,589,0.00015371690878167215,0,1,NNS,NN,81.5048497992118
thereof,1663,0.00043400886129697926,0,1,NN,NN,81.5048497992118
responsibilities,606,0.00015815355979913976,0,1,NNS,NN,81.5048497992118
agreements,576,0.0001503241756506675,0,1,NNS,NN,81.5048497992118
exceed,372,9.70843634410561e-05,0,1,NN,NN,81.5048497992118
limits,628,0.0001638951081746861,0,1,NNS,NN,80.72980336403369
expenditure,1147,0.0002993434539432563,0,1,NN,NN,80.72980336403369
origin,326,8.507930774673195e-05,0,1,NN,NN,80.72980336403369
violation,410,0.00010700158336245429,0,1,NN,NN,80.72980336403369
reports,465,0.00012135545430132011,0,1,NNS,NN,80.72980336403369
variation,61,1.5919747768560272e-05,0,1,NN,NN,80.56699324978686
printing,57,1.4875829882097304e-05,0,1,NN,NN,80.56699324978686
gratuities,82,2.1400316672490858e-05,0,1,NNS,NN,80.56699324978686
gratuity,105,2.740284451965293e-05,0,1,NN,NN,80.56699324978686
consumer,63,1.6441706711791756e-05,0,1,NN,NN,80.56699324978686
oppose,49,1.2787994109171367e-05,0,1,NN,NN,80.56699324978686
cooperatives,80,2.0878357729259374e-05,0,1,NNS,NN,80.56699324978686
illiteracy,34,8.873302034935234e-06,0,1,NN,NN,80.56699324978686
cultures,51,1.3309953052402851e-05,0,1,NNS,NN,80.56699324978686
interpret,34,8.873302034935234e-06,0,1,NN,NN,80.56699324978686
forestry,77,2.0095419314412148e-05,0,1,NN,NN,80.56699324978686
storage,59,1.539778882532879e-05,0,1,NN,NN,80.56699324978686
motto,36,9.395260978166719e-06,0,1,NN,NN,80.56699324978686
navy,56,1.4614850410481563e-05,0,1,NNS,NN,80.56699324978686
withhold,54,1.4092891467250078e-05,0,1,NN,NN,80.56699324978686
descendants,49,1.2787994109171367e-05,0,1,NNS,NN,80.56699324978686
lines,45,1.1744076222708398e-05,0,1,NNS,NN,80.56699324978686
supplement,42,1.0961137807861172e-05,0,1,NN,NN,80.56699324978686
allocations,56,1.4614850410481563e-05,0,1,NNS,NN,80.56699324978686
unique,42,1.0961137807861172e-05,0,1,NN,NN,80.56699324978686
desires,38,9.917219921398202e-06,0,1,NNS,NN,80.56699324978686
offer,63,1.6441706711791756e-05,0,1,NN,NN,80.56699324978686
prescribes,49,1.2787994109171367e-05,0,1,NNS,NN,80.56699324978686
devolution,152,3.966887968559281e-05,0,1,NN,NN,80.56699324978686
expresses,39,1.0178199393013946e-05,0,1,NNS,NN,80.56699324978686
coexistence,49,1.2787994109171367e-05,0,1,NN,NN,80.56699324978686
certificates,53,1.3831911995634335e-05,0,1,NNS,NN,80.56699324978686
invasion,45,1.1744076222708398e-05,0,1,NN,NN,80.56699324978686
candidacy,90,2.3488152445416797e-05,0,1,NN,NN,80.56699324978686
deliberative,60,1.565876829694453e-05,0,1,NN,NN,80.56699324978686
monies,95,2.4793049803495507e-05,0,1,NNS,NN,80.56699324978686
inspector,165,4.306161281659746e-05,0,1,NN,NN,80.56699324978686
holiday,53,1.3831911995634335e-05,0,1,NN,NN,80.56699324978686
practitioner,151,3.940790021397707e-05,0,1,NN,NN,80.56699324978686
creates,46,1.200505569432414e-05,0,1,NNS,NN,80.56699324978686
demonstration,40,1.0439178864629687e-05,0,1,NN,NN,80.56699324978686
mayors,117,3.053459817904183e-05,0,1,NNS,NN,80.56699324978686
partisan,66,1.7224645126638985e-05,0,1,NN,NN,80.56699324978686
prevents,70,1.8268563013101952e-05,0,1,NNS,NN,80.56699324978686
employer,107,2.7924803462884412e-05,0,1,NN,NN,80.56699324978686
demonstrations,33,8.612322563319493e-06,0,1,NNS,NN,80.56699324978686
skills,47,1.2266035165939882e-05,0,1,NNS,NN,80.56699324978686
caught,44,1.1483096751092655e-05,0,1,NN,NN,80.56699324978686
arrangement,64,1.67026861834075e-05,0,1,NN,NN,80.56699324978686
litigation,49,1.2787994109171367e-05,0,1,NN,NN,80.56699324978686
arose,48,1.2527014637555625e-05,0,1,NN,NN,80.56699324978686
components,50,1.3048973580787108e-05,0,1,NNS,NN,80.56699324978686
transition,123,3.2100475008736285e-05,0,1,NN,NN,80.56699324978686
density,34,8.873302034935234e-06,0,1,NN,NN,80.56699324978686
college,112,2.9229700820963125e-05,0,1,NN,NN,80.56699324978686
livestock,62,1.6180727240176016e-05,0,1,NN,NN,80.56699324978686
areas,805,0.00021008847465067246,0,1,NNS,NN,79.94293142724739
competence,790,0.00020617378257643633,0,1,NN,NN,79.94293142724739
course,371,9.682338396944035e-05,0,1,NN,NN,79.94293142724739
re,471,0.00012292133113101457,1,1,NN,NN,79.94293142724739
top,39,1.0178199393013946e-05,0,1,NN,NN,79.29980522207474
profits,55,1.435387093886582e-05,0,1,NNS,NN,79.29980522207474
verdict,72,1.8790521956333438e-05,0,1,NN,NN,79.29980522207474
regimes,59,1.539778882532879e-05,0,1,NNS,NN,79.29980522207474
audience,33,8.612322563319493e-06,0,1,NN,NN,79.29980522207474
campaign,68,1.774660406987047e-05,0,1,NN,NN,79.29980522207474
forest,73,1.9051501427949178e-05,0,1,NN,NN,79.29980522207474
informs,47,1.2266035165939882e-05,0,1,NNS,NN,79.29980522207474
female,137,3.575418761135668e-05,0,1,NN,NN,79.29980522207474
defender,126,3.288341342358351e-05,0,1,NN,NN,79.29980522207474
electricity,67,1.7485624598254725e-05,0,1,NN,NN,79.29980522207474
pregnancy,47,1.2266035165939882e-05,0,1,NN,NN,79.29980522207474
offenders,44,1.1483096751092655e-05,0,1,NNS,NN,79.29980522207474
vacates,85,2.2183255087338084e-05,0,1,NNS,NN,79.29980522207474
ports,60,1.565876829694453e-05,0,1,NNS,NN,79.29980522207474
oaths,98,2.5575988218342733e-05,0,1,NNS,NN,79.29980522207474
pertinent,119,3.105655712227332e-05,0,1,NN,NN,79.29980522207474
requisite,53,1.3831911995634335e-05,0,1,NN,NN,79.29980522207474
broadcasting,100,2.6097947161574216e-05,0,1,NN,NN,79.29980522207474
negotiations,42,1.0961137807861172e-05,0,1,NNS,NN,79.29980522207474
neutrality,57,1.4875829882097304e-05,0,1,NN,NN,79.29980522207474
honesty,49,1.2787994109171367e-05,0,1,NN,NN,79.29980522207474
resumes,81,2.1139337200875118e-05,0,1,NNS,NN,79.29980522207474
suffer,45,1.1744076222708398e-05,0,1,NN,NN,79.29980522207474
speakers,74,1.931248089956492e-05,0,1,NNS,NN,79.29980522207474
corresponds,108,2.8185782934500156e-05,0,1,NNS,NN,79.29980522207474
admit,38,9.917219921398202e-06,0,1,NN,NN,79.29980522207474
truth,46,1.200505569432414e-05,0,1,NN,NN,79.29980522207474
elector,302,7.881580042795414e-05,0,1,NN,NN,79.29980522207474
west,194,5.063001749345398e-05,0,1,NN,NN,79.29980522207474
signing,54,1.4092891467250078e-05,0,1,NN,NN,79.29980522207474
replaces,68,1.774660406987047e-05,0,1,NNS,NN,79.29980522207474
vary,60,1.565876829694453e-05,0,1,NN,NN,79.29980522207474
functionaries,172,4.4888469117907655e-05,0,1,NNS,NN,79.29980522207474
refuses,82,2.1400316672490858e-05,0,1,NNS,NN,79.29980522207474
renders,55,1.435387093886582e-05,0,1,NNS,NN,79.29980522207474
incompetence,65,1.6963665655023242e-05,0,1,NN,NN,79.29980522207474
expertise,53,1.3831911995634335e-05,0,1,NN,NN,79.29980522207474
thereunder,64,1.67026861834075e-05,0,1,NN,NN,79.29980522207474
disadvantage,83,2.16612961441066e-05,0,1,NN,NN,79.29980522207474
symbol,35,9.134281506550976e-06,0,1,NN,NN,79.29980522207474
everything,44,1.1483096751092655e-05,0,1,NN,NN,79.29980522207474
shows,34,8.873302034935234e-06,0,1,NNS,NN,79.29980522207474
delayed,36,9.395260978166719e-06,0,1,NNS,NN,79.29980522207474
safety,499,0.00013022875633625534,0,1,NN,NN,79.14433013326943
presence,332,8.66451845764264e-05,0,1,NN,NN,79.14433013326943
officers,986,0.0002573257590131218,0,1,NNS,NN,79.14433013326943
requirements,683,0.00017824897911355192,0,1,NNS,NN,79.14433013326943
vacant,1031,0.0002690698352358302,0,1,NN,NN,79.14433013326943
documents,441,0.0001150919469825423,0,1,NNS,NN,79.14433013326943
half,465,0.00012135545430132011,0,1,NN,NN,78.33409407574918
decree,1029,0.0002685478762925987,0,1,NN,NN,78.33409407574918
communication,446,0.00011639684434062101,0,1,NN,NN,78.33409407574918
composition,516,0.00013466540735372295,0,1,NN,NN,78.33409407574918
regularity,69,1.8007583541486212e-05,0,1,NN,NN,77.98285922589334
love,32,8.35134309170375e-06,0,1,NN,NN,77.98285922589334
facto,68,1.774660406987047e-05,0,1,NN,NN,77.98285922589334
mercy,72,1.8790521956333438e-05,0,1,NN,NN,77.98285922589334
agrees,42,1.0961137807861172e-05,0,1,NNS,NN,77.98285922589334
sets,67,1.7485624598254725e-05,0,1,NNS,NN,77.98285922589334
applicant,167,4.358357175982894e-05,0,1,NN,NN,77.98285922589334
politics,46,1.200505569432414e-05,0,1,NNS,NN,77.98285922589334
friendship,38,9.917219921398202e-06,0,1,NN,NN,77.98285922589334
exemptions,48,1.2527014637555625e-05,0,1,NNS,NN,77.98285922589334
reconsider,47,1.2266035165939882e-05,0,1,NN,NN,77.98285922589334
iv,105,2.740284451965293e-05,0,1,NN,NN,77.98285922589334
cash,50,1.3048973580787108e-05,0,1,NN,NN,77.98285922589334
readings,49,1.2787994109171367e-05,0,1,NNS,NN,77.98285922589334
evaluate,59,1.539778882532879e-05,0,1,NN,NN,77.98285922589334
rites,34,8.873302034935234e-06,0,1,NNS,NN,77.98285922589334
side,46,1.200505569432414e-05,0,1,NN,NN,77.98285922589334
table,73,1.9051501427949178e-05,0,1,NN,NN,77.98285922589334
king,1121,0.000292557987681247,0,1,NN,NN,77.98285922589334
employ,36,9.395260978166719e-06,0,1,NN,NN,77.98285922589334
solicitor,200,5.219589432314843e-05,0,1,NN,NN,77.98285922589334
publishing,38,9.917219921398202e-06,0,1,NN,NN,77.98285922589334
authorizes,51,1.3309953052402851e-05,0,1,NNS,NN,77.98285922589334
negligence,52,1.3570932524018593e-05,0,1,NN,NN,77.98285922589334
supervises,35,9.134281506550976e-06,0,1,NNS,NN,77.98285922589334
affection,66,1.7224645126638985e-05,0,1,NN,NN,77.98285922589334
borrowing,64,1.67026861834075e-05,0,1,NN,NN,77.98285922589334
sunday,86,2.2444234558953827e-05,0,1,NN,NN,77.98285922589334
detrimental,41,1.0700158336245429e-05,0,1,NN,NN,77.98285922589334
attempt,51,1.3309953052402851e-05,0,1,NN,NN,77.98285922589334
river,140,3.6537126026203903e-05,0,1,NN,NN,77.98285922589334
medicine,47,1.2266035165939882e-05,0,1,NN,NN,77.98285922589334
adult,42,1.0961137807861172e-05,0,1,NN,NN,77.98285922589334
alleges,61,1.5919747768560272e-05,0,1,NNS,NN,77.98285922589334
coalition,72,1.8790521956333438e-05,0,1,NN,NN,77.98285922589334
outcome,43,1.1222117279476914e-05,0,1,NN,NN,77.98285922589334
abandonment,38,9.917219921398202e-06,0,1,NN,NN,77.98285922589334
incur,43,1.1222117279476914e-05,0,1,NN,NN,77.98285922589334
weapons,58,1.5136809353713046e-05,0,1,NNS,NN,77.98285922589334
industries,65,1.6963665655023242e-05,0,1,NNS,NN,77.98285922589334
certify,59,1.539778882532879e-05,0,1,NN,NN,77.98285922589334
insolvent,56,1.4614850410481563e-05,0,1,NN,NN,77.98285922589334
chairmen,106,2.766382399126867e-05,0,1,NNS,NN,77.98285922589334
adjudicate,55,1.435387093886582e-05,0,1,NN,NN,77.98285922589334
postpone,34,8.873302034935234e-06,0,1,NN,NN,77.98285922589334
withheld,64,1.67026861834075e-05,0,1,NN,NN,77.98285922589334
promotion,542,0.00014145087361573227,0,1,NN,NN,77.51231633478868
need,480,0.00012527014637555623,0,1,NN,NN,77.51231633478868
prosecution,488,0.00012735798214848218,0,1,NN,NN,77.51231633478868
month,424,0.00011065529596507468,0,1,NN,NN,77.51231633478868
delegate,365,9.52575071397459e-05,0,1,NN,NN,77.51231633478868
prejudice,819,0.00021374218725329284,0,1,NN,NN,77.51231633478868
ballot,797,0.0002080006388777465,0,1,NN,NN,77.51231633478868
liberty,469,0.0001223993721877831,0,1,NN,NN,77.51231633478868
care,503,0.0001312726742227183,0,1,NN,NN,77.51231633478868
treaties,680,0.00017746604069870467,0,1,NNS,NN,76.67908851298114
committees,746,0.00019469068582534367,0,1,NNS,NN,76.67908851298114
return,548,0.0001430167504454267,0,1,NN,NN,76.67908851298114
culture,382,9.96941581572135e-05,0,1,NN,NN,76.67908851298114
adopt,516,0.00013466540735372295,0,1,NN,NN,76.67908851298114
road,90,2.3488152445416797e-05,0,1,NN,NN,76.61437744782452
subsoil,49,1.2787994109171367e-05,0,1,NN,NN,76.61437744782452
populations,42,1.0961137807861172e-05,0,1,NNS,NN,76.61437744782452
legitimacy,45,1.1744076222708398e-05,0,1,NN,NN,76.61437744782452
tenancy,58,1.5136809353713046e-05,0,1,NN,NN,76.61437744782452
supremacy,41,1.0700158336245429e-05,0,1,NN,NN,76.61437744782452
prorogue,33,8.612322563319493e-06,0,1,NN,NN,76.61437744782452
terminates,61,1.5919747768560272e-05,0,1,NNS,NN,76.61437744782452
organizes,44,1.1483096751092655e-05,0,1,NNS,NN,76.61437744782452
compilation,39,1.0178199393013946e-05,0,1,NN,NN,76.61437744782452
peers,85,2.2183255087338084e-05,0,1,NNS,NN,76.61437744782452
threats,40,1.0439178864629687e-05,0,1,NNS,NN,76.61437744782452
strategy,69,1.8007583541486212e-05,0,1,NN,NN,76.61437744782452
recreation,57,1.4875829882097304e-05,0,1,NN,NN,76.61437744782452
deadline,87,2.270521403056957e-05,0,1,NN,NN,76.61437744782452
substances,52,1.3570932524018593e-05,0,1,NNS,NN,76.61437744782452
heirs,94,2.4532070331879763e-05,0,1,NNS,NN,76.61437744782452
infringes,30,7.829384148472265e-06,0,1,NNS,NN,76.61437744782452
roles,36,9.395260978166719e-06,0,1,NNS,NN,76.61437744782452
navigation,64,1.67026861834075e-05,0,1,NN,NN,76.61437744782452
deposits,47,1.2266035165939882e-05,0,1,NNS,NN,76.61437744782452
incorporation,52,1.3570932524018593e-05,0,1,NN,NN,76.61437744782452
practitioners,84,2.1922275615722344e-05,0,1,NNS,NN,76.61437744782452
dues,46,1.200505569432414e-05,0,1,NNS,NN,76.61437744782452
comments,55,1.435387093886582e-05,0,1,NNS,NN,76.61437744782452
pleasure,92,2.401011138864828e-05,0,1,NN,NN,76.61437744782452
predecessor,38,9.917219921398202e-06,0,1,NN,NN,76.61437744782452
codes,45,1.1744076222708398e-05,0,1,NNS,NN,76.61437744782452
jury,107,2.7924803462884412e-05,0,1,NN,NN,76.61437744782452
impede,40,1.0439178864629687e-05,0,1,NN,NN,76.61437744782452
